,NStage_T1,RR_T1,TopPres_T1,StoF,NStage_T2,RR_T2,TopPres_T2,opt_DIST_C4H8_T1,opt_RebDuty_total,f_all_DIST_C4H8_T1,f_all_RebDuty_T1,f_all_DIST_C4H6_T2,f_all_RebDuty_T2,f_ave_DIST_C4H8_T1,f_ave_RebDuty_T1,f_ave_DIST_C4H6_T2,f_ave_RebDuty_T2,f_std_DIST_C4H8_T1,f_std_RebDuty_T1,f_std_DIST_C4H6_T2,f_std_RebDuty_T2,DIST_C4H8_T1,DIST_C4H6_T1,RebDuty_T1,DIST_C4H6_T2,DIST_SOL_T2,RebDuty_T2,hasIssue,hasERROR,CAPEX,OPEX,TAC,RebDuty_total
20,80,9.9967395411321,3.5168571046186226,2.768638604377732,20,1.0914283066021968,3.5039119492940705,0.9824314484039149,34279.762886334865,[0.98420054 0.98877513 0.97459716 0.9792459  0.98533845],"[20673.09960938 21526.67773438 22198.56835938 22813.25
 25313.91015625]",[0.98137856 0.98201263 0.98134977 0.9810189  0.97955334],"[14804.16796875 11967.80273438 12612.01464844 12562.92773438
  6926.39160156]",0.982431435585022,22505.101171875,0.9810626387596131,11774.6609375,0.004966820447075182,1574.2851154839423,0.0008203192059940495,2609.346965819667,0.999423069,0.000390744628,20341.3791,0.99942307,0.999966376,10342.9927,False,False,7494847.61,6840478.47,9854267.65,30684.3718
21,80,9.999723863328983,3.5091469207034303,1.93273383984253,20,0.7896553156591862,3.5041396451276716,0.963573822256493,29232.2330571651,[0.9675985  0.97445154 0.94421571 0.95948672 0.97211659],"[17419.7890625  18201.6796875  18520.86914062 19578.62890625
 22000.98046875]",[0.9809615  0.98277402 0.98250175 0.9792493  0.97900075],"[12219.07324219 10117.27050781 10882.19824219 11059.38085938
  6161.30322266]",0.9635738134384155,19144.389453125,0.9808974623680115,10087.84521484375,0.010944792107442692,1587.4761051964538,0.001575643520254436,2075.3606438139154,0.997150366,0.00265626011,18250.8246,0.997150369,0.999949974,8265.87516,False,False,7000924.42,6171238.88,8986414.23,26516.69976
22,80,9.968729154254861,3.502900161686672,2.674923656657604,20,1.0979307291986282,3.5020268246418547,0.9807531920209815,33715.40846686263,[0.98274612 0.98758811 0.9719196  0.97741985 0.98409212],"[20195.79882812 21096.89453125 21735.47070312 22403.67382812
 24903.22851562]",[0.9821561  0.98313922 0.98251075 0.98185551 0.98110914],"[14620.81933594 11830.28125    12473.09667969 12459.72167969
  6858.04492188]",0.9807531595230102,22067.01328125,0.9821541428565979,11648.3927734375,0.005495085591087439,1594.3620403984935,0.000675092127147954,2575.042786185584,0.999344406,0.000470041364,20033.8278,0.999344407,0.999965316,10203.9546,False,False,7446723.78,6774473.49,9768911.37,30237.782399999996
23,80,9.982947946011826,3.5093796646388773,1.709624487240741,20,0.6956328437443081,3.5231338961646776,0.9560530168361534,27841.211955417988,[0.96085125 0.96822184 0.93226117 0.95188385 0.96704692],"[16688.92382812 17341.0234375  17523.8671875  18699.00976562
 21098.66796875]",[0.98045236 0.9821744  0.98217279 0.9781965  0.9779911 ],"[11355.88085938  9563.83789062 10354.50683594 10587.14648438
  5993.20410156]",0.9560530066490174,18270.2984375,0.9801974296569824,9570.915234375,0.01323180398865897,1555.9514709619668,0.0018301371029121347,1877.9196507088657,0.994958453,0.00484688739,17755.3669,0.994958459,0.99994307,7618.01666,False,False,6854775.41,5979326.48,8735733.15,25373.383560000002
24,80,9.999021990547629,3.5071209478229806,1.7557900683255534,19,0.7062715359078103,3.5007232040747733,0.9578229732667468,28163.370913663282,[0.96244353 0.96971118 0.93504953 0.95366782 0.9682427 ],"[16849.609375   17533.96679688 17742.08398438 18894.81054688
 21298.26757812]",[0.9806897  0.98302841 0.98228663 0.97852796 0.9782638 ],"[11586.90429688  9665.71289062 10495.8046875  10694.828125
  6054.8828125 ]",0.9578229546546936,18463.74765625,0.9805593013763427,9699.6265625,0.012705469441748168,1562.7572873572635,0.0019231674703715411,1922.0535967398357,0.995525983,0.00427979252,17871.6372,0.995525991,0.99994469,7724.48454,False,False,6860010.36,6017339.24,8775850.96,25596.121740000002
25,80,9.986212020901393,3.5286188910197778,1.8849349885668287,20,0.7803094634746695,3.503461415135022,0.9619856059787437,28942.50522725952,[0.96617037 0.97315389 0.9416877  0.95787024 0.97104585],"[17267.48242188 18003.15429688 18316.1328125  19393.38085938
 21806.21289062]",[0.98112893 0.982894   0.98269469 0.97931278 0.97921354],"[12048.50195312 10008.60546875 10775.02929688 10969.06738281
  6124.94628906]",0.9619856119155884,18957.27265625,0.9810487866401673,9985.230078125,0.011430414805857372,1580.0913899520451,0.0015812719104213197,2037.2111731082025,0.996775791,0.00302834165,18134.6224,0.996775794,0.999948044,8127.95746,False,False,6960034.78,6127949.02,8926682.04,26262.579859999998
26,80,9.999979196149004,3.5006583988210447,2.6901094972041046,20,1.1209482130208748,3.506207389563826,0.9811566344945671,33865.22120708852,[0.98309535 0.98787737 0.97255749 0.97785795 0.98439515],"[20301.48046875 21199.8203125  21836.3125     22499.0390625
 24997.34765625]",[0.9824928  0.98348135 0.98287451 0.98228723 0.98174196],"[14687.98144531 11887.359375   12520.15527344 12507.63476562
  6888.97070312]",0.9811566591262817,22166.8,0.9825755715370178,11698.4203125,0.005371062226411029,1590.3503693406567,0.0005821835591462048,2585.886913940833,0.999357723,0.000457084023,20116.7314,0.999357723,0.999965579,10270.1435,False,False,7470125.66,6806600.22,9810448.33,30386.874900000003
27,80,9.981159114915272,3.5037187772586376,1.994396965553729,20,0.7824212129604167,3.503208657191392,0.9652631668682335,29553.244831015225,[0.96911317 0.97581577 0.94693303 0.9612053  0.97324842],"[17595.0625     18412.66601562 18764.48242188 19789.00976562
 22221.96289062]",[0.98024952 0.98214704 0.9817425  0.9786092  0.97788686],"[12406.28808594 10230.65917969 11000.70605469 11150.55761719
  6194.80810547]",0.9652631402015686,19356.63671875,0.9801270246505738,10196.60380859375,0.010415416098294328,1596.3653498323195,0.0016749543670790438,2119.190482920011,0.997549468,0.00225824611,18359.9975,0.997549471,0.999951794,8398.63306,False,False,7028464.5,6202565.11,9028814.73,26758.63056
28,80,9.735453596942666,3.5077660010147405,2.53069366340484,20,0.9822234957709246,3.500045125829419,0.9768476823198116,32503.869045655076,[0.97936934 0.98474449 0.96570975 0.97322029 0.98119456],"[19274.45703125 20205.30664062 20835.65429688 21560.27539062
 24067.26953125]",[0.98074889 0.98201275 0.98128831 0.98005795 0.9786734 ],"[14150.93652344 11450.65527344 12145.82910156 12147.87207031
  6681.08789062]",0.9768476843833923,21188.592578125,0.9805562615394592,11315.276171875,0.006705598389683963,1623.592354664702,0.0011391088449226327,2486.6858368417065,0.999198162,0.000614549679,19329.1634,0.999198163,0.999962997,9771.93165,False,False,7274382.85,6544865.01,9470002.04,29101.095050000004
29,80,9.996410493990412,3.528763959011523,2.167907057728827,20,0.8592280538039393,3.500867672252661,0.9701546540581848,30662.07512337692,[0.97343034 0.97967178 0.95481825 0.96623445 0.97661841],"[18253.89453125 19103.3046875  19569.25       20495.97070312
 22938.01171875]",[0.98072433 0.98253375 0.98199695 0.97948426 0.97875482],"[13035.3828125  10656.32519531 11400.625      11504.95605469
  6352.65917969]",0.9701546430587769,20072.086328125,0.980698823928833,10589.9896484375,0.008873096382660324,1605.640679499373,0.0014357630882117155,2255.3762803926447,0.998329327,0.00147716471,18793.5356,0.998329328,0.99995537,8861.15456,False,False,7129193.63,6350802.85,9217557.15,27654.69016
30,80,9.989775639900978,3.5163300844498218,2.714466006215424,20,1.1027919646812199,3.5024893685564886,0.9815234717073356,33978.98289789069,[0.98341018 0.98813409 0.97314918 0.97825634 0.98466748],"[20419.97070312 21291.38085938 21950.58984375 22593.4609375
 25090.71484375]",[0.98198271 0.98284423 0.98220819 0.98168862 0.98075265],"[14708.89257812 11898.328125   12538.32617188 12512.41503906
  6890.83789062]",0.9815234541893005,22269.2234375,0.9818952798843383,11709.7599609375,0.005252571767185534,1583.8802266713512,0.0006862054818517164,2591.6458657798107,0.999378439,0.000434906759,20181.2893,0.999378439,0.999965619,10265.1966,False,False,7468101.92,6807801.88,9810836.22,30446.4859
31,80,9.996841589501413,3.502028338141523,1.799718866505005,20,0.7836053339157654,3.5024165380266257,0.9592919118832206,28444.478885065077,[0.96377003 0.97093844 0.93737918 0.95514828 0.96922374],"[16978.4453125  17695.76757812 17927.19335938 19057.21289062
 21467.46875   ]",[0.98190194 0.98351121 0.98347801 0.97994369 0.98033524],"[11765.2109375   9835.16699219 10596.08398438 10826.42578125
  6073.41210938]",0.959291934967041,18625.217578125,0.9818340182304383,9819.2599609375,0.012261108293377418,1570.2220022238912,0.0015059862146070222,1971.6081211477351,0.996019111,0.00378743482,17958.4638,0.996019115,0.999946254,7950.74272,False,False,6932350.3,6080448.62,8868049.31,25909.20652
32,80,9.9272037786154,3.506361874052555,2.36733130540636,20,0.9684673335223977,3.503251579883406,0.9744740882348607,31809.37041783264,[0.97726065 0.98298001 0.96181798 0.97072834 0.97958344],"[18878.6171875  19796.92382812 20339.80078125 21163.46289062
 23639.35546875]",[0.98168451 0.98325723 0.98266727 0.98091942 0.98041624],"[13734.4453125  11157.23144531 11858.88769531 11918.06445312
  6560.06298828]",0.9744740843772888,20763.63203125,0.9817889332771301,11045.73837890625,0.007489044016060147,1618.4615314995247,0.0010562789998207556,2399.3759179921917,0.998903472,0.000907521259,19173.8277,0.998903473,0.99996008,9444.19424,False,False,7246742.92,6504983.65,9419006.26,28618.021940000002
33,80,9.998491790555697,3.5004323271671582,1.924074604404359,20,0.756876732456227,3.501166677829901,0.963293876473114,29137.976481533406,[0.96735495 0.97422665 0.94376439 0.95920199 0.97192138],"[17379.38476562 18167.08984375 18472.47460938 19536.8359375
 21961.08203125]",[0.98019433 0.98206627 0.98174274 0.97837353 0.97771901],"[12142.52246094 10057.77050781 10834.73535156 11005.9140625
  6132.07275391]",0.9632938742637634,19103.3734375,0.9800191760063172,10034.60302734375,0.011032644943447625,1587.5254571632602,0.0017430368429831478,2061.9049672109354,0.997090203,0.00271731953,18226.866,0.997090206,0.999949982,8204.06571,False,False,6992472.65,6152037.49,8963814.25,26430.931710000004
34,80,9.9814035831708,3.503598428869819,2.0162215992422907,20,0.8242637274354605,3.5193592592705167,0.9658992749409601,29739.72668848466,[0.96967894 0.97632504 0.94795549 0.96185547 0.97368139],"[17669.35351562 18496.4765625  18860.23828125 19873.2890625
 22308.57421875]",[0.98111707 0.98299509 0.98263782 0.97968799 0.97942948],"[12552.96679688 10340.33398438 11096.20800781 11245.48144531
  6255.69873047]",0.9658992648124695,19441.586328125,0.9811734914779663,10298.13779296875,0.010216412748495175,1598.6240319877602,0.0014638280785507387,2142.975687818631,0.997675745,0.00213216424,18409.4673,0.997675747,0.999952364,8519.4226,False,False,7049784.09,6236719.63,9071542.18,26928.889900000002
35,80,9.996841589501413,3.5066187620416094,1.5623922127155556,20,0.6821908817608319,3.5022617999033456,0.9506962429543755,26960.645653390704,[0.95598328 0.96362656 0.92386538 0.94652563 0.96348047],"[16266.96289062 16814.36328125 16889.89648438 18146.59765625
 20528.625     ]",[0.98136234 0.98266506 0.98296803 0.97867602 0.97906828],"[10782.81738281  9211.7265625   9995.81445312 10289.70019531
  5876.71972656]",0.9506962656974792,17729.2890625,0.9809479475021362,9231.3556640625,0.014804538453725693,1529.0843712336123,0.0017830171402207725,1753.0254662464572,0.992396812,0.00740872574,17483.1595,0.99239682,0.999937768,7217.42588,False,False,6778396.05,5878942.99,8604636.38,24700.58538
36,80,9.98975990715157,3.5003110859236672,2.0052081399519848,20,0.7824212129604167,3.500157588202267,0.96564479513444,29620.10153460535,[0.96945232 0.97612214 0.94754153 0.96159679 0.9735111 ],"[17639.00585938 18464.96875    18817.9609375  19838.515625
 22272.60742188]",[0.98015541 0.98205215 0.98162717 0.9785164  0.97772068],"[12436.53417969 10248.85351562 11019.01660156 11165.37597656
  6197.67041016]",0.9656447768211365,19406.61171875,0.9800143599510193,10213.49013671875,0.010298205491129406,1597.3793570422995,0.0016898803820531297,2127.2020590180773,0.997609731,0.00219844678,18394.8279,0.997609733,0.999952169,8423.04396,False,False,7038388.49,6212981.75,9043221.96,26817.87186
37,80,9.997560940103448,3.5294626888834735,1.8477932488014617,20,0.748014846986548,3.50037765503841,0.9608963986149609,28705.48760573724,[0.96519023 0.97225893 0.93994409 0.95676911 0.97031969],"[17163.10742188 17877.33007812 18166.72265625 19265.05273438
 21671.94335938]",[0.98062789 0.98240191 0.98221463 0.97865295 0.97833431],"[11876.49707031  9891.51660156 10668.31933594 10868.22070312
  6078.72119141]",0.9608964085578918,18828.83125,0.9804463386535645,9876.65498046875,0.0117675505557303,1574.2905571390306,0.0017123649060073528,2001.6905531206041,0.99645648,0.00334731784,18070.3987,0.996456484,0.999946909,7993.16472,False,False,6935650.47,6093462.42,8882390.14,26063.563420000002
38,80,9.955145634931556,3.5066373909082063,2.072369554063154,20,0.8362455473839228,3.5097331650759185,0.9672885548153104,30034.465054588494,[0.97091788 0.97742975 0.95020407 0.96327466 0.97461647],"[17831.6171875  18678.47851562 19079.69335938 20059.765625
 22503.18554688]",[0.98094898 0.98280716 0.98237818 0.9795801  0.97913641],"[12730.73535156 10454.94238281 11206.93359375 11340.0234375
  6286.95703125]",0.9672885656356811,19630.548046875,0.9809701681137085,10403.918359375,0.009774507131726173,1605.1357233371098,0.001459619984754327,2185.734545973355,0.997958024,0.00185005141,18502.4889,0.997958026,0.999953694,8650.03661,False,False,7072530.47,6267393.45,9111362.65,27152.52551
